productId,productName,country,countryCode,officialPrice,officialCurrency,taxRate,taxIncluded,vatRefundEligible,refundPercentage,amazonKeyword
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",United States,US,,USD,0.0825,false,false,0,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",United States,US,,USD,0.0825,false,false,0,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",United States,US,,USD,0.0825,false,false,0,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",United Kingdom,GB,,GBP,0.2,true,true,20,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Thailand,TH,,THB,0.07,true,true,7,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Hong Kong,HK,,HKD,0,false,false,0,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Japan,JP,,JPY,0.1,true,true,10,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Malaysia,MY,,MYR,0.1,false,false,0,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Canada,CA,,CAD,0.13,false,false,0,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Singapore,SG,,SGD,0.09,true,true,9,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 Pro 24GB 1TB"
mbp14-m4max-36-1tb,"MacBook Pro 14" M4 Max 36GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M4 Max 36GB 1TB"
mbp16-m4pro-24-512,"MacBook Pro 16" M4 Pro 24GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M4 Pro 24GB 512GB"
mbp16-m4pro-48-512,"MacBook Pro 16" M4 Pro 48GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M4 Pro 48GB 512GB"
mbp16-m4max-48-1tb,"MacBook Pro 16" M4 Max 48GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M4 Max 48GB 1TB"
mbp14-m3-8-512,"MacBook Pro 14" M3 8GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M3 8GB 512GB"
mbp14-m3-8-1tb,"MacBook Pro 14" M3 8GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M3 8GB 1TB"
mbp14-m3pro-18-512,"MacBook Pro 14" M3 Pro 18GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M3 Pro 18GB 512GB"
mbp14-m3pro-18-1tb,"MacBook Pro 14" M3 Pro 18GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M3 Pro 18GB 1TB"
mbp14-m3max-36-1tb,"MacBook Pro 14" M3 Max 36GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 14" M3 Max 36GB 1TB"
mbp16-m3pro-18-512,"MacBook Pro 16" M3 Pro 18GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M3 Pro 18GB 512GB"
mbp16-m3pro-36-512,"MacBook Pro 16" M3 Pro 36GB 512GB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M3 Pro 36GB 512GB"
mbp16-m3max-36-1tb,"MacBook Pro 16" M3 Max 36GB 1TB",Vietnam,VN,,VND,0.1,true,false,0,"MacBook Pro 16" M3 Max 36GB 1TB"
mbp14-m4-16-512,"MacBook Pro 14" M4 16GB 512GB",Taiwan,TW,,TWD,0.05,true,false,0,"MacBook Pro 14" M4 16GB 512GB"
mbp14-m4-16-1tb,"MacBook Pro 14" M4 16GB 1TB",Taiwan,TW,,TWD,0.05,true,false,0,"MacBook Pro 14" M4 16GB 1TB"
mbp14-m4pro-20-512,"MacBook Pro 14" M4 Pro 20GB 512GB",Taiwan,TW,,TWD,0.05,true,false,0,"MacBook Pro 14" M4 Pro 20GB 512GB"
mbp14-m4pro-24-512,"MacBook Pro 14" M4 Pro 24GB 512GB",Taiwan,TW,,TWD,0.05,true,false,0,"MacBook Pro 14" M4 Pro 24GB 512GB"
mbp14-m4pro-24-1tb,"MacBook Pro 14" M4 Pro 24GB 1TB",Taiwan,TW,,TWD,0.05,true,false,0,"MacBook Pro 14" M4 Pro 24GB 1TB"
